year,month,region,temp
1920,1,Rheinland-Pfalz,2.82
1920,1,Schleswig-Holstein,2.06
1920,1,Saarland,2.9499999999999997
1920,1,Sachsen,1.6600000000000001
1920,1,Sachsen-Anhalt,2.51
1920,1,Thueringen/Sachsen-Anhalt,2.14
1920,1,Thueringen,1.6800000000000002
1920,1,Deutschland,2.3
1921,1,Brandenburg/Berlin,4.42
1921,1,Brandenburg,4.41
1921,1,Baden-Wuerttemberg,3.86
1921,1,Bayern,3.2
1921,1,Hessen,4.1899999999999995
1921,1,Mecklenburg-Vorpommern,3.9699999999999998
1921,1,Niedersachsen,5.01
1921,1,Niedersachsen/Hamburg/Bremen,5.01
1921,1,Nordrhein-Westfalen,5.24
1921,1,Rheinland-Pfalz,4.76
1921,1,Schleswig-Holstein,4.34
1921,1,Saarland,4.81
1921,1,Sachsen,3.7800000000000002
1921,1,Sachsen-Anhalt,4.68
1921,1,Thueringen/Sachsen-Anhalt,4.23
1921,1,Thueringen,3.66
1921,1,Deutschland,4.2
1922,1,Brandenburg/Berlin,-3.7600000000000002
1922,1,Brandenburg,-3.7600000000000002
1922,1,Baden-Wuerttemberg,-1.73
1922,1,Bayern,-3.4099999999999997
1922,1,Hessen,-2.3499999999999996
1922,1,Mecklenburg-Vorpommern,-3.9699999999999998
1922,1,Niedersachsen,-2.18
1922,1,Niedersachsen/Hamburg/Bremen,-2.18
1922,1,Nordrhein-Westfalen,-0.88
1922,1,Rheinland-Pfalz,-1.11
1922,1,Schleswig-Holstein,-2.59
1922,1,Saarland,-0.97
1922,1,Sachsen,-3.52
1922,1,Sachsen-Anhalt,-3.25
1922,1,Thueringen/Sachsen-Anhalt,-3.61
1922,1,Thueringen,-4.06
1922,1,Deutschland,-2.68
1923,1,Brandenburg/Berlin,2.07
1923,1,Brandenburg,2.06
1923,1,Baden-Wuerttemberg,0.27
1923,1,Bayern,-0.48000000000000004
1923,1,Hessen,1.5
1923,1,Mecklenburg-Vorpommern,2.2
1923,1,Niedersachsen,3.04
1923,1,Niedersachsen/Hamburg/Bremen,3.04
1923,1,Nordrhein-Westfalen,2.94
1923,1,Rheinland-Pfalz,1.98
1923,1,Schleswig-Holstein,3.01
1923,1,Saarland,1.8800000000000001
1923,1,Sachsen,0.97
1923,1,Sachsen-Anhalt,2.32
1923,1,Thueringen/Sachsen-Anhalt,1.73
1923,1,Thueringen,0.99
1923,1,Deutschland,1.51
1924,1,Brandenburg/Berlin,-3.3299999999999996
1924,1,Brandenburg,-3.3499999999999996
1924,1,Baden-Wuerttemberg,-2.7800000000000002
1924,1,Bayern,-4.58
1924,1,Hessen,-3.24
1924,1,Mecklenburg-Vorpommern,-2.98
1924,1,Niedersachsen,-1.74
1924,1,Niedersachsen/Hamburg/Bremen,-1.73
1924,1,Nordrhein-Westfalen,-0.88
1924,1,Rheinland-Pfalz,-2.02
1924,1,Schleswig-Holstein,-1.73
1924,1,Saarland,-1.75
1924,1,Sachsen,-3.4299999999999997
1924,1,Sachsen-Anhalt,-2.9099999999999997
1924,1,Thueringen/Sachsen-Anhalt,-3.25
1924,1,Thueringen,-3.67
1924,1,Deutschland,-2.8899999999999997
1925,1,Brandenburg/Berlin,3.02
1925,1,Brandenburg,3.01
1925,1,Baden-Wuerttemberg,1.9
1925,1,Bayern,0.59
1925,1,Hessen,2.3099999999999996
1925,1,Mecklenburg-Vorpommern,3.05
1925,1,Niedersachsen,3.75
1925,1,Niedersachsen/Hamburg/Bremen,3.7600000000000002
1925,1,Nordrhein-Westfalen,3.62
1925,1,Rheinland-Pfalz,2.59
1925,1,Schleswig-Holstein,3.64
1925,1,Saarland,2.4499999999999997
1925,1,Sachsen,2.46
1925,1,Sachsen-Anhalt,3.3099999999999996
1925,1,Thueringen/Sachsen-Anhalt,2.75
1925,1,Thueringen,2.03
1925,1,Deutschland,2.4899999999999998
1926,1,Brandenburg/Berlin,-0.37
1926,1,Brandenburg,-0.38
1926,1,Baden-Wuerttemberg,0.05
1926,1,Bayern,-1.1
1926,1,Hessen,0.26
1926,1,Mecklenburg-Vorpommern,-0.2
1926,1,Niedersachsen,0.5700000000000001
1926,1,Niedersachsen/Hamburg/Bremen,0.5700000000000001
1926,1,Nordrhein-Westfalen,1.51
1926,1,Rheinland-Pfalz,1.02
1926,1,Schleswig-Holstein,0.48000000000000004
1926,1,Saarland,1.1800000000000002
1926,1,Sachsen,-0.8200000000000001
1926,1,Sachsen-Anhalt,-0.14
1926,1,Thueringen/Sachsen-Anhalt,-0.42000000000000004
1926,1,Thueringen,-0.7799999999999999
1926,1,Deutschland,-0.02
1927,1,Brandenburg/Berlin,2.19
1927,1,Brandenburg,2.19
1927,1,Baden-Wuerttemberg,0.9
1927,1,Bayern,0.18
1927,1,Hessen,1.79
1927,1,Mecklenburg-Vorpommern,2.14
1927,1,Niedersachsen,2.9899999999999998
1927,1,Niedersachsen/Hamburg/Bremen,2.9899999999999998
1927,1,Nordrhein-Westfalen,2.8899999999999997
1927,1,Rheinland-Pfalz,2.08
1927,1,Schleswig-Holstein,2.9899999999999998
1927,1,Saarland,2.03
1927,1,Sachsen,1.56
1927,1,Sachsen-Anhalt,2.3899999999999997
1927,1,Thueringen/Sachsen-Anhalt,1.8900000000000001
1927,1,Thueringen,1.27
1927,1,Deutschland,1.77
1928,1,Brandenburg/Berlin,1.29
1928,1,Brandenburg,1.28
1928,1,Baden-Wuerttemberg,1.8800000000000001
1928,1,Bayern,0.75
1928,1,Hessen,1.86
1928,1,Mecklenburg-Vorpommern,0.8300000000000001
1928,1,Niedersachsen,2.09
1928,1,Niedersachsen/Hamburg/Bremen,2.08
1928,1,Nordrhein-Westfalen,2.9099999999999997
1928,1,Rheinland-Pfalz,2.5
1928,1,Schleswig-Holstein,1.24
1928,1,Saarland,2.57
1928,1,Sachsen,1.02
1928,1,Sachsen-Anhalt,1.59
1928,1,Thueringen/Sachsen-Anhalt,1.31
1928,1,Thueringen,0.9500000000000001
1928,1,Deutschland,1.57
1929,1,Brandenburg/Berlin,-4.79
1929,1,Brandenburg,-4.81
1929,1,Baden-Wuerttemberg,-5.07
1929,1,Bayern,-6.48
1929,1,Hessen,-4.53
1929,1,Mecklenburg-Vorpommern,-4.24
1929,1,Niedersachsen,-3.4699999999999998
1929,1,Niedersachsen/Hamburg/Bremen,-3.46
1929,1,Nordrhein-Westfalen,-2.79
1929,1,Rheinland-Pfalz,-3.8499999999999996
1929,1,Schleswig-Holstein,-2.82
1929,1,Saarland,-3.8699999999999997
1929,1,Sachsen,-5.5
1929,1,Sachsen-Anhalt,-4.96
1929,1,Thueringen/Sachsen-Anhalt,-5.42
1929,1,Thueringen,-6
1929,1,Deutschland,-4.6899999999999995
1930,1,Brandenburg/Berlin,2.01
1930,1,Brandenburg,2
1930,1,Baden-Wuerttemberg,1.9
1930,1,Bayern,0.33999999999999997
1930,1,Hessen,2.4099999999999997
1930,1,Mecklenburg-Vorpommern,2.36
1930,1,Niedersachsen,3.74
1930,1,Niedersachsen/Hamburg/Bremen,3.74
1930,1,Nordrhein-Westfalen,4.37
1930,1,Rheinland-Pfalz,2.8699999999999997
1930,1,Schleswig-Holstein,3.4
1930,1,Saarland,2.8699999999999997
1930,1,Sachsen,1.36
1930,1,Sachsen-Anhalt,2.72
1930,1,Thueringen/Sachsen-Anhalt,2.25
1930,1,Thueringen,1.6600000000000001
1930,1,Deutschland,2.2800000000000002
1931,1,Brandenburg/Berlin,0.11
1931,1,Brandenburg,0.1
1931,1,Baden-Wuerttemberg,-0.24000000000000002
1931,1,Bayern,-1.24
1931,1,Hessen,0.35
1931,1,Mecklenburg-Vorpommern,0.45
1931,1,Niedersachsen,1.1700000000000002
1931,1,Niedersachsen/Hamburg/Bremen,1.1700000000000002
1931,1,Nordrhein-Westfalen,1.6300000000000001
1931,1,Rheinland-Pfalz,1.05
1931,1,Schleswig-Holstein,1.04
1931,1,Saarland,1.11
1931,1,Sachsen,-0.59
1931,1,Sachsen-Anhalt,0.45
1931,1,Thueringen/Sachsen-Anhalt,-0.04
1931,1,Thueringen,-0.6599999999999999
1931,1,Deutschland,0.18
1932,1,Brandenburg/Berlin,1.73
1932,1,Brandenburg,1.73
1932,1,Baden-Wuerttemberg,0.96
1932,1,Bayern,-0.12000000000000001
1932,1,Hessen,2
1932,1,Mecklenburg-Vorpommern,2
1932,1,Niedersachsen,3.3699999999999997
1932,1,Niedersachsen/Hamburg/Bremen,3.3699999999999997
1932,1,Nordrhein-Westfalen,3.5
1932,1,Rheinland-Pfalz,2.3699999999999997
1932,1,Schleswig-Holstein,3.3
1932,1,Saarland,2.55
1932,1,Sachsen,1.29
1932,1,Sachsen-Anhalt,2.3899999999999997
1932,1,Thueringen/Sachsen-Anhalt,1.95
1932,1,Thueringen,1.4
1932,1,Deutschland,1.82
1933,1,Brandenburg/Berlin,-3.3
1933,1,Brandenburg,-3.3099999999999996
1933,1,Baden-Wuerttemberg,-2.7600000000000002
1933,1,Bayern,-4.4
1933,1,Hessen,-2.29
1933,1,Mecklenburg-Vorpommern,-2.27
1933,1,Niedersachsen,-1.32
1933,1,Niedersachsen/Hamburg/Bremen,-1.32
1933,1,Nordrhein-Westfalen,-0.58
1933,1,Rheinland-Pfalz,-1.6
1933,1,Schleswig-Holstein,-0.88
1933,1,Saarland,-1.25
1933,1,Sachsen,-3.86
1933,1,Sachsen-Anhalt,-2.64
1933,1,Thueringen/Sachsen-Anhalt,-3.03
1933,1,Thueringen,-3.52
1933,1,Deutschland,-2.6
1934,1,Brandenburg/Berlin,0.88
1934,1,Brandenburg,0.8700000000000001
1934,1,Baden-Wuerttemberg,-0.22
1934,1,Bayern,-1.2
1934,1,Hessen,0.28
1934,1,Mecklenburg-Vorpommern,0.93
1934,1,Niedersachsen,1.6
1934,1,Niedersachsen/Hamburg/Bremen,1.61
1934,1,Nordrhein-Westfalen,1.6500000000000001
1934,1,Rheinland-Pfalz,0.76
1934,1,Schleswig-Holstein,1.78
1934,1,Saarland,0.96
1934,1,Sachsen,0.11
1934,1,Sachsen-Anhalt,1.01
1934,1,Thueringen/Sachsen-Anhalt,0.43000000000000005
1934,1,Thueringen,-0.29000000000000004
1934,1,Deutschland,0.45
1935,1,Brandenburg/Berlin,-0.63
1935,1,Brandenburg,-0.64
1935,1,Baden-Wuerttemberg,-1.94
1935,1,Bayern,-2.9299999999999997
1935,1,Hessen,-0.4
1935,1,Mecklenburg-Vorpommern,-0.19
1935,1,Niedersachsen,0.8400000000000001
1935,1,Niedersachsen/Hamburg/Bremen,0.8400000000000001
1935,1,Nordrhein-Westfalen,1.06
1935,1,Rheinland-Pfalz,0.1
1935,1,Schleswig-Holstein,0.8
1935,1,Saarland,0.15000000000000002
1935,1,Sachsen,-1.47
1935,1,Sachsen-Anhalt,-0.16
1935,1,Thueringen/Sachsen-Anhalt,-0.69
1935,1,Thueringen,-1.34
1935,1,Deutschland,-0.76
1936,1,Brandenburg/Berlin,3.18
1936,1,Brandenburg,3.17
1936,1,Baden-Wuerttemberg,2.98
1936,1,Bayern,1.44
1936,1,Hessen,3.3
1936,1,Mecklenburg-Vorpommern,2.82
1936,1,Niedersachsen,4
1936,1,Niedersachsen/Hamburg/Bremen,3.9899999999999998
1936,1,Nordrhein-Westfalen,4.41
1936,1,Rheinland-Pfalz,3.8699999999999997
1936,1,Schleswig-Holstein,3.3299999999999996
1936,1,Saarland,4.1899999999999995
1936,1,Sachsen,2.8099999999999996
1936,1,Sachsen-Anhalt,3.61
1936,1,Thueringen/Sachsen-Anhalt,3.13
1936,1,Thueringen,2.53
1936,1,Deutschland,3.05
1937,1,Brandenburg/Berlin,-3.09
1937,1,Brandenburg,-3.1
1937,1,Baden-Wuerttemberg,0.76
1937,1,Bayern,-1.6400000000000001
1937,1,Hessen,0.03
1937,1,Mecklenburg-Vorpommern,-2.73
1937,1,Niedersachsen,-0.36
1937,1,Niedersachsen/Hamburg/Bremen,-0.38
1937,1,Nordrhein-Westfalen,1.95
1937,1,Rheinland-Pfalz,1.29
1937,1,Schleswig-Holstein,-1.28
1937,1,Saarland,1.83
1937,1,Sachsen,-2.54
1937,1,Sachsen-Anhalt,-1.91
1937,1,Thueringen/Sachsen-Anhalt,-1.76
1937,1,Thueringen,-1.58
1937,1,Deutschland,-0.8400000000000001
1938,1,Brandenburg/Berlin,1.59
1938,1,Brandenburg,1.58
1938,1,Baden-Wuerttemberg,0.97
1938,1,Bayern,0.1
1938,1,Hessen,1.8900000000000001
1938,1,Mecklenburg-Vorpommern,1.83
1938,1,Niedersachsen,3.02
1938,1,Niedersachsen/Hamburg/Bremen,3.03
1938,1,Nordrhein-Westfalen,3.19
1938,1,Rheinland-Pfalz,2.24
1938,1,Schleswig-Holstein,2.82
1938,1,Saarland,2.38
1938,1,Sachsen,0.9500000000000001
1938,1,Sachsen-Anhalt,2.19
1938,1,Thueringen/Sachsen-Anhalt,1.73
1938,1,Thueringen,1.1600000000000001
1938,1,Deutschland,1.6900000000000002
1939,1,Brandenburg/Berlin,2.74
1939,1,Brandenburg,2.73
1939,1,Baden-Wuerttemberg,2.3499999999999996
1939,1,Bayern,0.8400000000000001
1939,1,Hessen,3.03
1939,1,Mecklenburg-Vorpommern,2.4499999999999997
1939,1,Niedersachsen,3.4099999999999997
1939,1,Niedersachsen/Hamburg/Bremen,3.4099999999999997
1939,1,Nordrhein-Westfalen,3.98
1939,1,Rheinland-Pfalz,3.4699999999999998
1939,1,Schleswig-Holstein,2.57
1939,1,Saarland,3.68
1939,1,Sachsen,2.2800000000000002
1939,1,Sachsen-Anhalt,3.12
1939,1,Thueringen/Sachsen-Anhalt,2.77
1939,1,Thueringen,2.32
1939,1,Deutschland,2.55
1940,1,Brandenburg/Berlin,-10.16
1940,1,Brandenburg,-10.18
1940,1,Baden-Wuerttemberg,-7.79
1940,1,Bayern,-9.69
1940,1,Hessen,-9.58
1940,1,Mecklenburg-Vorpommern,-8.88
1940,1,Niedersachsen,-8.48
1940,1,Niedersachsen/Hamburg/Bremen,-8.47
1940,1,Nordrhein-Westfalen,-7.430000000000001
1940,1,Rheinland-Pfalz,-7.85
1940,1,Schleswig-Holstein,-7.46
1940,1,Saarland,-7.2700000000000005
1940,1,Sachsen,-10.26
1940,1,Sachsen-Anhalt,-10.229999999999999
1940,1,Thueringen/Sachsen-Anhalt,-10.56
1940,1,Thueringen,-10.97
1940,1,Deutschland,-9
1941,1,Brandenburg/Berlin,-6.78
1941,1,Brandenburg,-6.78
1941,1,Baden-Wuerttemberg,-4.83
1941,1,Bayern,-5.83
1941,1,Hessen,-4.81
1941,1,Mecklenburg-Vorpommern,-6.609999999999999
1941,1,Niedersachsen,-5.1499999999999995
1941,1,Niedersachsen/Hamburg/Bremen,-5.159999999999999
1941,1,Nordrhein-Westfalen,-3.4099999999999997
1941,1,Rheinland-Pfalz,-3.92
1941,1,Schleswig-Holstein,-5.23
1941,1,Saarland,-3.53
1941,1,Sachsen,-6.159999999999999
1941,1,Sachsen-Anhalt,-6.08
1941,1,Thueringen/Sachsen-Anhalt,-6.07
1941,1,Thueringen,-6.05
1941,1,Deutschland,-5.37
1942,1,Brandenburg/Berlin,-7.819999999999999
1942,1,Brandenburg,-7.84
1942,1,Baden-Wuerttemberg,-7.42
1942,1,Bayern,-9.56
1942,1,Hessen,-7.91
1942,1,Mecklenburg-Vorpommern,-7.46
1942,1,Niedersachsen,-7
1942,1,Niedersachsen/Hamburg/Bremen,-7
1942,1,Nordrhein-Westfalen,-6.17
1942,1,Rheinland-Pfalz,-6.56
1942,1,Schleswig-Holstein,-6.95
1942,1,Saarland,-6.05
1942,1,Sachsen,-9.15
1942,1,Sachsen-Anhalt,-8.08
1942,1,Thueringen/Sachsen-Anhalt,-8.68
1942,1,Thueringen,-9.43
1942,1,Deutschland,-7.87
1943,1,Brandenburg/Berlin,-1.25
1943,1,Brandenburg,-1.27
1943,1,Baden-Wuerttemberg,-0.31
1943,1,Bayern,-2.07
1943,1,Hessen,-0.27
1943,1,Mecklenburg-Vorpommern,-0.9
1943,1,Niedersachsen,0.8400000000000001
1943,1,Niedersachsen/Hamburg/Bremen,0.8300000000000001
1943,1,Nordrhein-Westfalen,1.85
1943,1,Rheinland-Pfalz,0.74
1943,1,Schleswig-Holstein,-0.28
1943,1,Saarland,1.47
1943,1,Sachsen,-1.1300000000000001
1943,1,Sachsen-Anhalt,-0.15000000000000002
1943,1,Thueringen/Sachsen-Anhalt,-0.48000000000000004
1943,1,Thueringen,-0.9
1943,1,Deutschland,-0.4
1944,1,Brandenburg/Berlin,3.7600000000000002
1944,1,Brandenburg,3.7600000000000002
1944,1,Baden-Wuerttemberg,2.18
1944,1,Bayern,1.55
1944,1,Hessen,3.05
1944,1,Mecklenburg-Vorpommern,3.63
1944,1,Niedersachsen,4.34
1944,1,Niedersachsen/Hamburg/Bremen,4.34
1944,1,Nordrhein-Westfalen,4.45
1944,1,Rheinland-Pfalz,3.18
1944,1,Schleswig-Holstein,4.01
1944,1,Saarland,3.21
1944,1,Sachsen,2.71
1944,1,Sachsen-Anhalt,3.8699999999999997
1944,1,Thueringen/Sachsen-Anhalt,3.27
1944,1,Thueringen,2.51
1944,1,Deutschland,3.13
1945,1,Brandenburg/Berlin,-2.86
1945,1,Brandenburg,-2.86
1945,1,Baden-Wuerttemberg,-5.44
1945,1,Bayern,-6.28
1945,1,Hessen,-4.6
1945,1,Mecklenburg-Vorpommern,-2.44
1945,1,Niedersachsen,-2.38
1945,1,Niedersachsen/Hamburg/Bremen,-2.38
1945,1,Nordrhein-Westfalen,-2.88
1945,1,Rheinland-Pfalz,-4.52
1945,1,Schleswig-Holstein,-1.41
1945,1,Saarland,-4.38
1945,1,Sachsen,-4.24
1945,1,Sachsen-Anhalt,-3.25
1945,1,Thueringen/Sachsen-Anhalt,-3.92
1945,1,Thueringen,-4.76
1945,1,Deutschland,-4.03
1946,1,Brandenburg/Berlin,-1.06
1946,1,Brandenburg,-1.06
1946,1,Baden-Wuerttemberg,-2.4499999999999997
1946,1,Bayern,-3.52
1946,1,Hessen,-1.96
1946,1,Mecklenburg-Vorpommern,-0.9500000000000001
1946,1,Niedersachsen,-0.63
1946,1,Niedersachsen/Hamburg/Bremen,-0.63
1946,1,Nordrhein-Westfalen,-0.42000000000000004
1946,1,Rheinland-Pfalz,-1.71
1946,1,Schleswig-Holstein,-0.45
1946,1,Saarland,-1.61
1946,1,Sachsen,-2.34
1946,1,Sachsen-Anhalt,-1.23
1946,1,Thueringen/Sachsen-Anhalt,-1.84
1946,1,Thueringen,-2.62
1946,1,Deutschland,-1.77
1947,1,Brandenburg/Berlin,-5.7700000000000005
1947,1,Brandenburg,-5.78
1947,1,Baden-Wuerttemberg,-4.33
1947,1,Bayern,-5.8
1947,1,Hessen,-4.17
1947,1,Mecklenburg-Vorpommern,-5.53
1947,1,Niedersachsen,-3.9699999999999998
1947,1,Niedersachsen/Hamburg/Bremen,-3.98
1947,1,Nordrhein-Westfalen,-2.38
1947,1,Rheinland-Pfalz,-3.38
1947,1,Schleswig-Holstein,-4.159999999999999
1947,1,Saarland,-3.1
1947,1,Sachsen,-5.930000000000001
1947,1,Sachsen-Anhalt,-5.22
1947,1,Thueringen/Sachsen-Anhalt,-5.39
1947,1,Thueringen,-5.6
1947,1,Deutschland,-4.7
1948,1,Brandenburg/Berlin,2.46
1948,1,Brandenburg,2.4499999999999997
1948,1,Baden-Wuerttemberg,3.4
1948,1,Bayern,2.52
1948,1,Hessen,3.6
1948,1,Mecklenburg-Vorpommern,1.9
1948,1,Niedersachsen,3.4099999999999997
1948,1,Niedersachsen/Hamburg/Bremen,3.4
1948,1,Nordrhein-Westfalen,4.52
1948,1,Rheinland-Pfalz,4.109999999999999
1948,1,Schleswig-Holstein,2.17
1948,1,Saarland,4.2700000000000005
1948,1,Sachsen,2.96
1948,1,Sachsen-Anhalt,3.27
1948,1,Thueringen/Sachsen-Anhalt,3.07
1948,1,Thueringen,2.8099999999999996
1948,1,Deutschland,3.1
1949,1,Brandenburg/Berlin,1.4
1949,1,Brandenburg,1.3900000000000001
1949,1,Baden-Wuerttemberg,0.22
1949,1,Bayern,-0.52
1949,1,Hessen,1.28
1949,1,Mecklenburg-Vorpommern,1.6800000000000002
1949,1,Niedersachsen,2.73
1949,1,Niedersachsen/Hamburg/Bremen,2.74
1949,1,Nordrhein-Westfalen,2.9099999999999997
1949,1,Rheinland-Pfalz,1.49
1949,1,Schleswig-Holstein,2.55
1949,1,Saarland,1.76
1949,1,Sachsen,0.56
1949,1,Sachsen-Anhalt,1.92
1949,1,Thueringen/Sachsen-Anhalt,1.33
1949,1,Thueringen,0.59
1949,1,Deutschland,1.24
1950,1,Brandenburg/Berlin,-1.9
1950,1,Brandenburg,-1.9
1950,1,Baden-Wuerttemberg,-1.1300000000000001
1950,1,Bayern,-2.13
1950,1,Hessen,-0.8400000000000001
1950,1,Mecklenburg-Vorpommern,-1.34
1950,1,Niedersachsen,0.24000000000000002
1950,1,Niedersachsen/Hamburg/Bremen,0.25
1950,1,Nordrhein-Westfalen,0.6699999999999999
1950,1,Rheinland-Pfalz,-0.42000000000000004
1950,1,Schleswig-Holstein,0.26
1950,1,Saarland,-0.2
1950,1,Sachsen,-2.3299999999999996
1950,1,Sachsen-Anhalt,-1.02
1950,1,Thueringen/Sachsen-Anhalt,-1.3800000000000001
1950,1,Thueringen,-1.84
1950,1,Deutschland,-1.01
1951,1,Brandenburg/Berlin,0.72
1951,1,Brandenburg,0.71
1951,1,Baden-Wuerttemberg,1.6600000000000001
1951,1,Bayern,0.17
1951,1,Hessen,2.2600000000000002
1951,1,Mecklenburg-Vorpommern,0.41000000000000003
1951,1,Niedersachsen,2.21
1951,1,Niedersachsen/Hamburg/Bremen,2.2
1951,1,Nordrhein-Westfalen,3.27
1951,1,Rheinland-Pfalz,2.82
1951,1,Schleswig-Holstein,1.31
1951,1,Saarland,2.9699999999999998
1951,1,Sachsen,1.06
1951,1,Sachsen-Anhalt,1.53
1951,1,Thueringen/Sachsen-Anhalt,1.4
1951,1,Thueringen,1.23
1951,1,Deutschland,1.47
1952,1,Brandenburg/Berlin,0.89
1952,1,Brandenburg,0.89
1952,1,Baden-Wuerttemberg,-0.63
1952,1,Bayern,-1.41
1952,1,Hessen,0.05
1952,1,Mecklenburg-Vorpommern,1.05
1952,1,Niedersachsen,1.29
1952,1,Niedersachsen/Hamburg/Bremen,1.3
1952,1,Nordrhein-Westfalen,1.32
1952,1,Rheinland-Pfalz,0.46
1952,1,Schleswig-Holstein,1.28
1952,1,Saarland,0.29000000000000004
1952,1,Sachsen,-0.11
1952,1,Sachsen-Anhalt,0.76
1952,1,Thueringen/Sachsen-Anhalt,0.19
1952,1,Thueringen,-0.54
1952,1,Deutschland,0.2
1953,1,Brandenburg/Berlin,0.14
1953,1,Brandenburg,0.12000000000000001
1953,1,Baden-Wuerttemberg,-2.2800000000000002
1953,1,Bayern,-2.74
1953,1,Hessen,-1.02
1953,1,Mecklenburg-Vorpommern,0.52
1953,1,Niedersachsen,0.8
1953,1,Niedersachsen/Hamburg/Bremen,0.81
1953,1,Nordrhein-Westfalen,0.3
1953,1,Rheinland-Pfalz,-0.8700000000000001
1953,1,Schleswig-Holstein,1.01
1953,1,Saarland,-0.91
1953,1,Sachsen,-1.33
1953,1,Sachsen-Anhalt,0.17
1953,1,Thueringen/Sachsen-Anhalt,-0.61
1953,1,Thueringen,-1.58
1953,1,Deutschland,-0.7899999999999999
1954,1,Brandenburg/Berlin,-3.8299999999999996
1954,1,Brandenburg,-3.84
1954,1,Baden-Wuerttemberg,-3.4099999999999997
1954,1,Bayern,-4.76
1954,1,Hessen,-3.23
1954,1,Mecklenburg-Vorpommern,-2.44
1954,1,Niedersachsen,-1.83
1954,1,Niedersachsen/Hamburg/Bremen,-1.81
1954,1,Nordrhein-Westfalen,-1.79
1954,1,Rheinland-Pfalz,-2.56
1954,1,Schleswig-Holstein,-0.72
1954,1,Saarland,-2.53
1954,1,Sachsen,-5.109999999999999
1954,1,Sachsen-Anhalt,-3.4899999999999998
1954,1,Thueringen/Sachsen-Anhalt,-3.94
1954,1,Thueringen,-4.5
1954,1,Deutschland,-3.24
1955,1,Brandenburg/Berlin,-2.03
1955,1,Brandenburg,-2.04
1955,1,Baden-Wuerttemberg,-1.03
1955,1,Bayern,-2.72
1955,1,Hessen,-2.08
1955,1,Mecklenburg-Vorpommern,-1.6500000000000001
1955,1,Niedersachsen,-1.09
1955,1,Niedersachsen/Hamburg/Bremen,-1.08
1955,1,Nordrhein-Westfalen,-0.33999999999999997
1955,1,Rheinland-Pfalz,-1.1900000000000002
1955,1,Schleswig-Holstein,-1.06
1955,1,Saarland,-0.72
1955,1,Sachsen,-2.56
1955,1,Sachsen-Anhalt,-1.8
1955,1,Thueringen/Sachsen-Anhalt,-2.17
1955,1,Thueringen,-2.64
1955,1,Deutschland,-1.7
1956,1,Brandenburg/Berlin,0.06
1956,1,Brandenburg,0.05
1956,1,Baden-Wuerttemberg,0.91
1956,1,Bayern,-0.62
1956,1,Hessen,0.16
1956,1,Mecklenburg-Vorpommern,0.15000000000000002
1956,1,Niedersachsen,0.8300000000000001
1956,1,Niedersachsen/Hamburg/Bremen,0.8400000000000001
1956,1,Nordrhein-Westfalen,1.1800000000000002
1956,1,Rheinland-Pfalz,0.73
1956,1,Schleswig-Holstein,0.76
1956,1,Saarland,0.96
1956,1,Sachsen,-0.74
1956,1,Sachsen-Anhalt,0.08
1956,1,Thueringen/Sachsen-Anhalt,-0.35
1956,1,Thueringen,-0.88
1956,1,Deutschland,0.23
1957,1,Brandenburg/Berlin,0.9500000000000001
1957,1,Brandenburg,0.9400000000000001
1957,1,Baden-Wuerttemberg,-1.4
1957,1,Bayern,-2.19
1957,1,Hessen,0.09
1957,1,Mecklenburg-Vorpommern,1.61
1957,1,Niedersachsen,2.3
1957,1,Niedersachsen/Hamburg/Bremen,2.3099999999999996
1957,1,Nordrhein-Westfalen,2.1
1957,1,Rheinland-Pfalz,0.27
1957,1,Schleswig-Holstein,2.36
1957,1,Saarland,0.3
1957,1,Sachsen,-0.27
1957,1,Sachsen-Anhalt,1.1700000000000002
1957,1,Thueringen/Sachsen-Anhalt,0.47000000000000003
1957,1,Thueringen,-0.41000000000000003
1957,1,Deutschland,0.28
1958,1,Brandenburg/Berlin,-0.45
1958,1,Brandenburg,-0.46
1958,1,Baden-Wuerttemberg,-0.5700000000000001
1958,1,Bayern,-2
1958,1,Hessen,-0.17
1958,1,Mecklenburg-Vorpommern,-0.33999999999999997
1958,1,Niedersachsen,0.54
1958,1,Niedersachsen/Hamburg/Bremen,0.54
1958,1,Nordrhein-Westfalen,1.31
1958,1,Rheinland-Pfalz,0.33999999999999997
1958,1,Schleswig-Holstein,-0.05
1958,1,Saarland,0.64
1958,1,Sachsen,-0.8300000000000001
1958,1,Sachsen-Anhalt,-0.06
1958,1,Thueringen/Sachsen-Anhalt,-0.45
1958,1,Thueringen,-0.9400000000000001
1958,1,Deutschland,-0.39
1959,1,Brandenburg/Berlin,0.26
1959,1,Brandenburg,0.26
1959,1,Baden-Wuerttemberg,-0.5700000000000001
1959,1,Bayern,-1.45
1959,1,Hessen,-0.09
1959,1,Mecklenburg-Vorpommern,0.25
1959,1,Niedersachsen,0.69
1959,1,Niedersachsen/Hamburg/Bremen,0.69
1959,1,Nordrhein-Westfalen,1.02
1959,1,Rheinland-Pfalz,0.47000000000000003
1959,1,Schleswig-Holstein,0.4
1959,1,Saarland,0.8500000000000001
1959,1,Sachsen,-0.15000000000000002
1959,1,Sachsen-Anhalt,0.53
1959,1,Thueringen/Sachsen-Anhalt,0.06
1959,1,Thueringen,-0.53
1959,1,Deutschland,-0.07
1960,1,Brandenburg/Berlin,0.01
